ALWNC_DE,ALWNC_RESN,BSI_INT,ENG_RN,MVMN_DE,MVMN_RESN,MVM_RES_CD,NTFC_DE,OPERT_DE,RBP_CN,RDS_DPN_SE,RDS_MAN_NO,REP_CN,RN,RN_CD,ROAD_BT,ROAD_LT,ROA_CLS_SE,SIG_CD,WDR_RD_CD
20100419,도로구간 내 국회의사당이 위치한 지역특징 인용,20,Gukhoe-daero,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100422,20141030224634,양평동3가 57-5,1,1048,여의도동 83-2,국회대로,2005008,2.00000000,10200.00000000,2,11560,2
20100520,도신로에서 분기되는 도로로 해당 일련번호 활용,20,Dosin-ro 19-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224645,도림동 251-12,1,3406,도림동 241-19,도신로19길,4154312,4.00000000,97.00000000,4,11560,3
20100520,영중로에서 분기되는 도로로 해당 일련번호 활용,20,Yeongjung-ro 3-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224651,영등포동4가 432-21,1,1632,영등포동4가 435-12,영중로3길,4154812,2.00000000,18.00000000,4,11560,3
20100419,역사성이 많은 영등포 지명 인용,20,Yeongdeungpo-ro,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100422,20141030224650,양평동3가 489,1,1990,신길동 1348,영등포로,3118022,2.00000000,53.00000000,3,11560,3
20100520,신길로에서 분기되는 도로로 해당 일련번호 활용,21,Singil-ro 15-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224647,신길동 448-16,1,562,대림동 904-16,신길로15길,4154490,8.00000000,48.00000000,4,11560,3
20100520,신풍로에서 분기되는 도로로 해당 일련번호 활용,21,Sinpung-ro 25ga-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224648,신길동 591,1,1636,신길동 1488,신풍로25가길,4154582,6.00000000,45.00000000,4,11560,3
20100520,버드나루로에서 분기되는 도로로 해당 일련번호 활용,22,Beodeunaru-ro 23-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224646,당산동 121-173,1,1334,당산동 171-15,버드나루로23길,4154422,6.00000000,45.00000000,4,11560,3
20100520,신길로에서 분기되는 도로로 해당 일련번호 활용,20,Singil-ro 13ga-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224647,신길동 440-19,1,2133,신길동 440-5,신길로13가길,4154487,6.00000000,31.00000000,4,11560,3
20100520,대방천로에서 분기되는 도로로 해당 일련번호 활용,20,Daebangcheon-ro 6da-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224643,신길동 417-84,0,1043,신길동 417-73,대방천로6다길,4154203,4.00000000,120.00000000,4,11560,3
20100520,신길로에서 분기되는 도로로 해당 일련번호 활용,21,Singil-ro 56-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224648,신길동 190-168,1,3273,신길동 192-20,신길로56길,4154544,10.00000000,36.00000000,4,11560,3
,행정구역명칭 인용,20,Noryangjin-ro,20141117,광역도로 정비,90,20100422,20141117102046,신길동 1348,0,3471,신길동 4202,노량진로,3119011,35.00000000,125.00000000,3,11560,2
20100520,신길로에서 분기되는 도로로 해당 일련번호 활용,21,Singil-ro 29-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224647,신길동 253-215,1,1044,신길동 336-317,신길로29길,4154509,8.00000000,17.00000000,4,11560,3
20100520,선유로에서 분기되는 도로로 해당 일련번호 활용,21,Seonyu-ro 49-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224647,양평동4가 53-2,1,1045,양평동4가 93,선유로49길,4154453,2.00000000,29.00000000,4,11560,3
20100520,신길로에서 분기되는 도로로 해당 일련번호 활용,20,Singil-ro 13-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224647,대림동 908-13,1,1753,대림동 906-29,신길로13길,4154488,4.00000000,105.00000000,4,11560,3
20100520,버드나루로에서 분기되는 도로로 해당 일련번호 활용,20,Beodeunaru-ro 14ga-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224646,영등포동7가 94-39,0,1046,당산동 377,버드나루로14가길,4154413,6.00000000,395.00000000,4,11560,3
20100520,도림로에서 분기되는 도로로 해당 일련번호 활용,21,Dorim-ro 61ga-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224644,신길동 440-50,1,1754,신길동 408-4,도림로61가길,4154265,8.00000000,45.00000000,4,11560,3
20100520,영중로에서 분기되는 도로로 해당 일련번호 활용,20,Yeongjung-ro 3-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224651,영등포동4가 432-21,0,420,영등포동4가 435-12,영중로3길,4154812,10.00000000,176.00000000,4,11560,3
20100520,선유로에서 분기되는 도로로 해당 일련번호 활용,21,Seonyu-ro 49-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224647,양평동4가 53-2,1,1854,양평동4가 93,선유로49길,4154453,2.00000000,21.00000000,4,11560,3
20100520,여의대방로에서 분기되는 도로로 해당 일련번호 활용,20,Yeouidaebang-ro 47ra-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224649,신길동 458-5,1,1496,신길동 970,여의대방로47라길,4154672,5.00000000,38.00000000,4,11560,3
20100419,역사성이 많은 영등포 지명 인용,20,Yeongdeungpo-ro,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100422,20141030224650,양평동3가 489,1,3280,신길동 1348,영등포로,3118022,3.00000000,68.00000000,3,11560,3
20100520,여의대방로에서 분기되는 도로로 해당 일련번호 활용,21,Yeouidaebang-ro 61-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224649,신길동 1351-3,1,1047,신길동 18-1,여의대방로61길,4154683,6.00000000,37.00000000,4,11560,3
20100520,영신로에서 분기되는 도로로 해당 일련번호 활용,22,Yeongsin-ro 25-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224651,문래동3가 14-3,0,1755,문래동3가 16-53,영신로25길,4154768,6.00000000,170.00000000,4,11560,3
20100520,신길로에서 분기되는 도로로 해당 일련번호 활용,20,Singil-ro 23na-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224647,신길동 337-138,1,3441,신길동 337-48,신길로23나길,4154498,2.00000000,23.00000000,4,11560,3
20100520,신길로에서 분기되는 도로로 해당 일련번호 활용,20,Singil-ro 28-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224647,신길동 3483,0,3442,신길동 2015,신길로28길,4154504,6.00000000,335.00000000,4,11560,3
20100520,영중로에서 분기되는 도로로 해당 일련번호 활용,22,Yeongjung-ro 2-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224651,영등포동3가 10-15,1,1869,영등포동3가 10-3,영중로2길,4154807,2.00000000,30.00000000,4,11560,3
20100520,영신로에서 분기되는 도로로 해당 일련번호 활용,21,Yeongsin-ro 17-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224650,영등포동 618-64,1,444,영등포동 618-226,영신로17길,4154760,2.00000000,22.00000000,4,11560,3
20100520,디지털로에서 분기되는 도로로 해당 일련번호 활용,21,Digital-ro 61-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224646,대림동 864-7,0,804,대림동 858-30,디지털로61길,4154384,3.00000000,145.00000000,4,11560,3
20100520,가마산로에서 분기되는 도로로 해당 일련번호 활용,21,Gamasan-ro 69ga-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224641,신길동 262-58,1,802,신길동 254-1,가마산로69가길,4154026,3.00000000,29.00000000,4,11560,3
20100419,양천에 놓인 오목교 명칭 인용,20,Omok-ro,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100422,20141030224639,양평동 488,0,3470,양평동3가 489,오목로,3114014,30.00000000,3800.00000000,3,11560,2
20100520,도림동과 신길동을 지나는 도로,20,Dosin-ro,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224645,대림동 785,1,1750,신길동 101-7,도신로,3118006,12.00000000,118.00000000,3,11560,3
20100520,신길로에서 분기되는 도로로 해당 일련번호 활용,20,Singil-ro 23ga-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224647,신길동 337-209,1,931,신길동 340-8,신길로23가길,4154496,3.00000000,41.00000000,4,11560,3
20100520,가마산로에서 분기되는 도로로 해당 일련번호 활용,20,Gamasan-ro 56-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224641,신길동 355-632,0,1265,신길동 355-155,가마산로56길,4154016,4.00000000,217.00000000,4,11560,3
20100520,서울국제금융센터와 접한 도로,20,Gukjegeumyung-ro,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224642,여의도동 23-1,1,1272,여의도동 5-8,국제금융로,3118002,20.00000000,139.00000000,3,11560,3
20100520,디지털로에서 분기되는 도로로 해당 일련번호 활용,20,Digital-ro 77-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224646,대림동 903-52,1,1746,대림동 903-37,디지털로77길,4154398,3.00000000,40.00000000,4,11560,3
20100520,도신로에서 분기되는 도로로 해당 일련번호 활용,21,Dosin-ro 6-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224645,대림동 605-28,0,1039,대림동 605-64,도신로6길,4154352,4.00000000,163.00000000,4,11560,3
20100419,역사성이 많은 영등포 지명 인용,20,Yeongdeungpo-ro,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100422,20141030224650,양평동3가 489,1,3691,신길동 1348,영등포로,3118022,1.25900000,35.63100000,3,11560,3
20100520,신길로에서 분기되는 도로로 해당 일련번호 활용,20,Singil-ro 28ga-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224647,신길동 3430,1,2349,신길동 3261,신길로28가길,4154503,6.00000000,46.00000000,4,11560,3
20100520,디지털로에서 분기되는 도로로 해당 일련번호 활용,19,Digital-ro 70ga-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224646,대림동 942-24,1,1649,대림동 917-53,디지털로70가길,4154392,4.00000000,23.00000000,4,11560,3
20100520,도림동과 신길동을 지나는 도로,20,Dosin-ro,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224645,대림동 785,1,2018,신길동 101-7,도신로,3118006,25.00000000,74.00000000,3,11560,3
20100520,도림천로에서 분기되는 도로로 해당 일련번호 활용,18,Dorimcheon-ro 11-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224645,대림동 1116-16,1,650,대림동 705-3,도림천로11길,4154297,4.00000000,98.00000000,4,11560,3
20100520,도림로에서 분기되는 도로로 해당 일련번호 활용,20,Dorim-ro 63-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224644,신길동 413-10,0,1639,신길동 405-40,도림로63길,4154272,12.00000000,397.00000000,4,11560,3
20100520,가마산로에서 분기되는 도로로 해당 일련번호 활용,21,Gamasan-ro 80-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224641,신길동 1828,1,1177,신길동 240-10,가마산로80길,4154033,4.00000000,53.00000000,4,11560,3
20100520,도신로에서 분기되는 도로로 해당 일련번호 활용,24,Dosin-ro 49-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224645,신길동 192-6,0,2953,신길동 192-177,도신로49길,4154336,3.00000000,138.00000000,4,11560,3
20100520,신풍로에서 분기되는 도로로 해당 일련번호 활용,23,Sinpung-ro 10-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224648,신길동 3847,1,2243,신길동 3774,신풍로10길,4154562,4.00000000,88.00000000,4,11560,3
20100520,가마산로에서 분기되는 도로로 해당 일련번호 활용,19,Gamasan-ro 80na-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224641,신길동 3183-92,1,1350,신길동 3183-258,가마산로80나길,4154034,3.00000000,13.00000000,4,11560,3
20100520,영등포로에서 분기되는 도로로 해당 일련번호 활용,20,Yeongdeungpo-ro 46-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224650,영등포동3가 4-6,0,642,영등포동3가 26-3,영등포로46길,4154725,12.00000000,160.00000000,4,11560,3
20100520,영등포로에서 분기되는 도로로 해당 일련번호 활용,21,Yeongdeungpo-ro 11-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224650,양평동1가 190,1,250,양평동1가 222-5,영등포로11길,4154698,2.00000000,32.00000000,4,11560,3
20100520,도신로에서 분기되는 도로로 해당 일련번호 활용,19,Dosin-ro 33-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224645,도림동 75-3,1,1640,도림동 81-3,도신로33길,4154326,6.00000000,53.00000000,4,11560,3
20100520,선유로에서 분기되는 도로로 해당 일련번호 활용,21,Seonyu-ro 24-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224646,양평동1가 31-10,1,1641,양평동1가 30,선유로24길,4154437,2.00000000,19.00000000,4,11560,3
20100520,신길로에서 분기되는 도로로 해당 일련번호 활용,21,Singil-ro 42ga-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224648,신길동 209-102,0,1644,신길동 136,신길로42가길,4154534,8.00000000,563.00000000,4,11560,3
20100520,대림로에서 분기되는 도로로 해당 일련번호 활용,21,Daerim-ro 23-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224643,대림동 709-5,0,1522,대림동 1057-21,대림로23길,4154151,12.00000000,330.00000000,4,11560,3
20100520,대림로에서 분기되는 도로로 해당 일련번호 활용,21,Daerim-ro 21-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224643,대림동 832-14,1,1878,대림동 1039-15,대림로21길,4154144,8.00000000,23.00000000,4,11560,3
20100520,도림로에서 분기되는 도로로 해당 일련번호 활용,20,Dorim-ro 40-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224644,대림동 706,1,456,대리동 1071-20,도림로40길,4154250,4.00000000,34.00000000,4,11560,3
20100520,도림천로에서 분기되는 도로로 해당 일련번호 활용,20,Dorimcheon-ro 13-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224645,대림동 1116-20,1,3307,대림동 1057-10,도림천로13길,4154298,4.00000000,99.00000000,4,11560,3
20100520,버드나루로에서 분기되는 도로로 해당 일련번호 활용,20,Beodeunaru-ro 22-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224646,당산동 121-44,1,274,당산동 378,버드나루로22길,4154421,3.00000000,27.00000000,4,11560,3
20100520,여의대방로에서 분기되는 도로로 해당 일련번호 활용,21,Yeouidaebang-ro 43da-gil,20141030,"광역도로 정비 및 부여사유, 부여방식 정비",90,20100527,20141030224649,신길동 470-8,1,2006,신길동 1079,여의대방로43다길,4154665,5.00000000,57.00000000,4,11560,3
